,chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__BreedTypeInbred,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__BreedTypeInbred:mean.QTL.add,m__est__BreedTypeInbred:mean.QTL.dom,m__se__(Intercept),m__se__BreedTypeInbred,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__BreedTypeInbred:mean.QTL.add,m__se__BreedTypeInbred:mean.QTL.dom,v__est__(Intercept),v__est__BreedTypeInbred,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__BreedTypeInbred:var.QTL.add,v__est__BreedTypeInbred:var.QTL.dom,v__se__(Intercept),v__se__BreedTypeInbred,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__BreedTypeInbred:var.QTL.add,v__se__BreedTypeInbred:var.QTL.dom
2370,A,7,IDP1704,5107.1,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.99944156,2.098993259,-0.476055831,354805.2263,-0.574541409,-493351.7246,1.010212747,1.110458981,0.602205814,238510.4901,0.724092921,304735.1017,2.547297226,-0.194504901,0.231379583,-733561.8138,0.012484015,702537.6379,0.937452496,1.049097459,0.527250566,474967.9218,0.635099133,516425.5453
2371,A,7,IDP836,5107.11,4.94E-14,1,-4.94E-14,1,0,1,11.99940112,2.117424322,-0.476037152,303888.2618,-0.594683696,-405996.3071,1.010212942,1.115186046,0.602205121,204283.4581,0.724496711,250701.6946,2.547326271,-0.17507453,0.231373671,-628296.604,0.009092251,577936.0309,0.883001522,0.991644442,0.49662535,383180.3332,0.598547018,414678.5792
2372,A,7,gpm694a,5107.47,-1.48E-13,1,3.46E-13,1,1.38E-12,1,12.82251804,1.228225042,-0.837943073,-109148.7309,-0.09957673,109133.7427,1.150153946,1.254119589,0.650894652,47450.14594,0.762064853,47450.15319,2.544364054,-0.118893106,0.199522358,-43052.78395,-0.024816392,43049.74749,0.912079665,1.00444801,0.497175991,58114.9385,0.581950714,58114.94338
2373,A,7,gpm581b,5107.98,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,12.82752736,1.217491055,-0.826359128,-40872.72421,0.051901267,33550.1577,1.166771588,1.275677093,0.654055974,17103.37942,0.743731924,21507.05668,2.576113481,-0.089586379,0.185537937,-25962.14351,-0.355149811,34756.17592,0.845096869,0.930887014,0.459186445,23220.73145,0.543624438,23929.48141
2374,A,7,gpm878a,5108.11,4.94E-14,1,4.94E-14,1,4.94E-14,1,13.27320732,0.861311798,-1.039608171,-37282.49926,0.233428044,26084.28727,1.276231461,1.376338863,0.687728066,20555.84222,0.770460768,24308.2389,2.790206229,-0.349324478,0.09237483,-21672.80437,-0.242144216,30643.99422,0.797649029,0.871051868,0.42396241,19800.10082,0.494920894,20435.6561
2375,A,7,IDP470,5109.02,9.87E-14,1,0,1,-4.94E-14,1,11.32529565,2.944066734,-0.084563551,6361.631795,-0.747564276,-15946.49823,1.0072734,1.138694431,0.580621533,5060.807782,0.695236258,7081.68911,2.761524973,-0.227873643,0.12314983,-15274.70835,-0.024788947,12617.7156,0.937014369,1.061777279,0.519202651,9749.755414,0.627168858,11049.65443
2376,A,7,npi389,5109.98,1.97E-13,1,1.97E-13,1,1.97E-13,1,11.09941048,2.845758413,0.022068218,4614.600722,-0.875507151,-4578.499931,1.094742966,1.225822159,0.625844726,2332.069629,0.741583325,2332.253524,2.43281186,0.098630178,0.254742404,-601.304943,-0.169437487,578.0488095,0.979384027,1.086056189,0.532606175,2486.846558,0.62366516,2487.13658
2377,A,7,AY107911,5110.07,4.94E-14,1,4.94E-14,1,-4.94E-14,1,11.14275764,2.708428847,-0.010160453,634.7334545,-0.814740954,30.0661305,1.084839657,1.238372702,0.62233865,276.7086225,0.738215645,567.3396981,2.427518861,0.208125034,0.260828301,-158.0318117,-0.202512374,-758.8910277,0.986455032,1.107132018,0.537561224,315.9714911,0.631176266,787.8749564
2378,A,7,umc56,5116.98,1.48E-13,1,2.47E-13,1,1.97E-13,1,11.95035162,1.995494192,-0.394105027,279.937084,-0.452847223,-161.5826373,1.367552581,1.474758463,0.745671601,497.3561318,0.844076006,506.567994,2.533991823,0.000833089,0.197449824,-77.30392758,-0.116292441,4.036409179,1.106284558,1.192939324,0.587357468,380.7572074,0.662884213,398.4070928
2379,A,7,umc110a,5119.88,4.94E-14,1,4.94E-14,1,4.94E-14,1,11.9537374,2.182268647,-0.266234491,-435.7039495,-0.735551847,548.9002879,1.360590841,1.465181407,0.755849258,564.211376,0.849587533,735.0190704,2.538755611,0.01490432,0.241365406,-352.3067772,-0.139937073,-101.5779043,1.018689824,1.097253627,0.544448138,429.9368725,0.612960098,650.8072425
2380,A,7,gpm616,5120.02,-9.87E-14,1,9.87E-14,1,1.48E-13,1,11.96117283,1.685957143,-0.272802893,-7504.495676,-0.361220532,8660.892953,1.37782601,1.478755329,0.766471468,8833.238195,0.867014703,8881.52802,2.538842049,0.013559546,0.239104951,-1241.266271,-0.133156237,462.0557922,1.036940895,1.113608762,0.555330757,6917.525838,0.625555901,6999.476626
2381,A,7,gpm915,5120.29,-1.97E-13,1,-4.94E-14,1,-2.47E-13,1,11.99254732,1.711130901,-0.26984751,-49225992,-0.282970271,49209148.59,1.408577452,1.495734406,0.763856618,58013058.06,0.843250743,58013097.61,2.542139308,-0.154375741,0.240488052,-8013839.589,-0.294173258,8064280.201,1.015909426,1.084717077,0.530134859,43509696.05,0.594528521,43509708.05
2382,A,7,nfd101a,5120.57,0,1,1.97E-13,1,1.97E-13,1,11.02840641,2.592701693,0.206920215,-37024.41246,-0.845280545,738881.3228,0.891081234,1.032748966,0.522452087,2010813.704,0.653256316,2078035.232,2.596524052,-0.079677372,0.225825292,-1815728.628,-0.095627347,1542251.655,0.664709371,0.770888923,0.377098701,2015069.357,0.467753907,2081974.474
2383,A,7,gpm690,5120.58,0,1,4.94E-14,1,0,1,11.0642862,3.051758799,0.177296638,-1132.071656,-0.595015932,-150909.361,0.791198433,0.925211263,0.545053095,62156.46862,0.641789036,86721.01333,2.43838573,-0.076666685,0.331061264,-43251.08462,-0.502871773,95441.02241,0.643232449,0.756208994,0.389036595,53868.25977,0.490428269,64217.4545
2384,A,7,bnlg155,5131.99,5.97E-12,1,8.94E-12,1,1.64E-11,1,10.34923216,3.339773727,0.167597842,1369172.013,-0.825963151,-1369039.927,3.952479549,3.987303983,0.528442577,7414545.777,0.664245752,7414545.778,4.900814796,-2.374253867,0.306748505,-4715100.913,-0.192122519,4715014.553,4.193590004,4.214375061,0.392736017,7930103.553,0.494561724,7930103.555
2385,A,7,AY109644,5136.59,4.94E-14,1,1.48E-13,1,1.48E-13,1,11.06432067,2.768774745,0.167638865,169.1529724,-0.898041146,-1026.220378,0.791264592,0.951539251,0.52839101,915.9931945,0.664737014,5465.437549,2.438221977,0.007486033,0.306625931,-580.3776264,-0.151600714,1488.754776,0.669175393,0.803763849,0.3997031,996.2604561,0.50760158,4196.519492
2386,A,7,psr371a,5136.89,4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.06432254,2.624729814,0.168431,190.6866517,-0.826786655,1304.124363,0.791264557,0.950042515,0.527467209,1032.685759,0.663471649,1734.879907,2.438215503,0.088319463,0.304524277,-571.3852004,-0.189906729,-409.2209513,0.658462253,0.780290466,0.392823689,1062.394749,0.494910613,1956.946005
2387,A,7,ndk1,5137.69,-4.94E-14,1,-9.87E-14,1,-1.48E-13,1,11.06432064,2.624749672,0.168480482,245.973887,-0.826846214,358.4640209,0.791264492,0.95003762,0.527112907,1484.721549,0.663188094,1587.825957,2.438221889,0.08829635,0.303732998,-808.4885797,-0.189106364,412.3291408,0.658385174,0.78019581,0.39258509,1519.599872,0.494698358,1658.159109
2388,A,7,bnlg2271,5138.89,-3.46E-13,1,2.96E-13,1,1.48E-13,1,11.06416463,2.624717408,0.074030531,659132.3959,-0.732409835,-658115.0722,0.79126457,0.95017077,0.528848569,307723.2771,0.664605079,307724.7446,2.438286524,0.088811522,0.299935907,-301990.5598,-0.185583363,301321.6284,0.685357986,0.812229516,0.410070699,371075.6934,0.516099107,371077.5257
2389,A,7,gpm384,5138.91,-5.43E-13,1,3.95E-13,1,-1.18E-12,1,11.06446773,2.624950246,0.425326842,-1677566.761,-1.084290774,1678622.835,0.791264641,0.949948543,0.497040959,1278736.137,0.639526419,1278736.517,2.438168399,0.087740738,0.110506615,530105.0975,0.004894271,-530791.4441,0.634662099,0.752082774,0.383900568,519622.6413,0.481191205,519623.8425
2390,A,7,gpm624,5139.34,9.87E-14,1,0,1,-4.94E-14,1,11.06447356,2.737890055,0.505937423,-233152.9009,-1.20101184,227643.2063,0.791264451,0.944430381,0.513224258,145902.1654,0.644885303,148746.7776,2.438177835,0.019758114,0.141942977,55943.96893,-0.023216504,-47812.54791,0.703054942,0.835742312,0.432515257,82291.02111,0.537352297,84425.02979
2391,A,7,umc2329,5139.49,0,1,9.87E-14,1,1.48E-13,1,11.06425894,2.733293057,0.032089436,13189.6198,-0.764501654,-10583.20791,0.791261687,0.933712063,0.548025524,17174.5375,0.699887432,19846.82364,2.438204491,0.053329447,0.277105052,512.64762,-0.070143238,-22773.14815,0.640227731,0.750126149,0.395680844,10341.61718,0.49731787,16124.78933
2392,A,7,umc1324,5142.59,0,1,-4.94E-14,1,-4.94E-14,1,11.06074628,2.79577687,0.045461411,499.2469022,-0.768688199,-938.7736359,0.791410352,0.937648342,0.549422067,557.9480159,0.677112906,1018.44181,2.438658151,0.07093358,0.363522922,-1399.94043,-0.230870515,1200.499887,0.776180148,0.91180854,0.47038084,891.5410374,0.586630301,1227.594744
2393,A,7,IDP2483,5144.19,1.97E-13,1,2.96E-13,1,1.97E-13,1,11.06437606,2.731389778,0.147045971,780.5320671,-0.794134644,-1715.950162,0.791256045,0.933704397,0.541497936,717.1870762,0.67846084,1702.589598,2.438215708,0.052062503,0.348845337,-2219.913999,-0.213892353,2133.974702,0.662377512,0.776013929,0.400463535,1154.228489,0.50494698,1634.144098
2394,A,7,IDP3829,5144.83,4.94E-14,1,0,1,0,1,11.0780057,2.725467947,0.122456125,1284.260015,-0.756277736,-3532.52674,0.795015648,0.937170168,0.539332118,1163.121749,0.674031194,2570.299683,2.452382905,0.040859234,0.321104199,-3431.197541,-0.187648807,3061.798318,0.663682914,0.777559233,0.39826242,1866.03518,0.501588103,2642.866164
2395,A,7,IDP865,5144.93,4.94E-14,1,4.94E-14,1,4.94E-14,1,11.06432319,2.731346798,0.131675334,1440.479154,-0.757105592,-4085.543737,0.79126466,0.933708941,0.538592634,1310.5318,0.674001392,2887.165544,2.438214486,0.052039469,0.329037421,-3906.337743,-0.19326181,3462.895682,0.661902762,0.775457722,0.397398137,2103.596314,0.500762257,2979.768062
2396,A,7,IDP2355,5144.96,4.94E-14,1,4.94E-14,1,9.87E-14,1,11.06432277,2.733213256,0.12993176,1504.358645,-0.757199124,-4239.884034,0.791264566,0.933737186,0.538683126,1364.714854,0.673979089,3003.318507,2.43821445,0.052506994,0.329691929,-4079.104849,-0.193959549,3610.790214,0.663205632,0.776985214,0.398268742,2197.443804,0.501726786,3111.45598
2397,A,7,IDP3815,5145.38,0,1,-1.48E-13,1,-9.87E-14,1,10.63316939,3.055915196,0.467252901,3013.698364,-0.922369463,-9902.512577,0.697911804,0.873813748,0.508087703,3908.526877,0.651521064,8229.313888,2.43195892,0.094556709,0.357225611,-11616.31447,-0.241199719,10033.4748,0.658871661,0.797749146,0.40572384,6449.622388,0.521590297,9182.971583
2398,A,7,umc1888,5145.59,-1.78E-12,1,2.86E-12,1,2.91E-12,1,10.4983705,3.190583244,0.557790011,6728322.929,-1.374973428,-6691906.852,0.695775146,0.872108239,0.492556397,10206663.57,0.637825648,10206672.43,2.572116626,-0.045584265,0.336432016,-30085442.27,-0.249585277,30080104.96,0.634445787,0.764712248,0.383891419,15796405.76,0.495907936,15796410.66
2399,A,7,bnlg1805,5147.19,-3.64E-11,1,1.67E-11,1,-2.25E-11,1,5.121641554,8.567111488,0.388260723,348250392.6,-1.122703673,-348237960.8,14.51411123,14.52363291,0.497387496,890263203.7,0.632053481,890263203.7,-0.401310679,2.927904908,0.374778757,167020794,-0.316470029,-167021335.6,9.512527856,9.521308566,0.36645673,580808611.1,0.469797055,580808611.1
2400,A,7,gpm392,5148.19,0,1,-4.94E-14,1,-4.94E-14,1,10.69324771,3.342216007,0.388381087,32380.04024,-0.668416321,-35286.08586,0.739285852,0.897958516,0.497358344,82852.60498,0.603027387,82860.06494,2.270422414,0.125248442,0.374841093,15629.73535,-0.559510651,-14677.32609,0.593356444,0.71008135,0.344857353,50829.61821,0.44263434,50833.16051
2401,A,7,tif1,5154.39,0,1,0,1,0,1,11.58663062,2.018856424,0.22804359,-932.5810887,-0.615668896,553.0455703,0.711669583,0.865936479,0.46621206,448.1519154,0.611487394,616.1946168,2.337923988,-0.030678857,0.159166605,201.5753073,0.12441255,-158.5303078,0.563047955,0.695168819,0.342267932,214.336082,0.442433455,376.5043491
2402,A,7,psr135a,5158.49,-9.87E-14,1,-1.48E-13,1,-1.97E-13,1,11.3090713,2.321643935,-0.132409539,1956.999954,-0.256728775,-269858.0235,0.647308331,0.818470062,0.526098921,893.9885531,0.658452027,280354.2842,2.429515325,-0.124480631,0.360477469,-918.1243389,-0.077588623,37692.9352,0.550650395,0.711960706,0.368848242,1019.758331,0.479374185,225258.7377
2403,A,7,umc1301,5160.59,-4.94E-14,1,4.94E-14,1,4.94E-14,1,11.21915306,2.145218926,0.048844029,6314.024007,-0.316403827,-5597.260755,0.626632116,0.820557153,0.502939294,28416.31641,0.647226683,28434.78022,2.160597005,0.273211088,0.479889596,12303.16926,-0.259776881,-13360.99664,0.576366913,0.719158498,0.364848412,16883.8433,0.468077484,16937.1104
2404,A,7,umc254,5163.19,4.94E-13,1,1.93E-12,1,2.47E-13,1,10.6818351,3.01061358,0.135290449,14486.44086,-0.561168807,-14488.07169,0.73373126,0.930134024,0.450560116,5600.632983,0.608276013,5600.636412,2.319816577,0.079160964,0.419344944,-7828.502333,-0.199790453,7824.686041,0.620139358,0.765774955,0.355586374,5860.25813,0.459196428,5860.260595
2405,A,7,umc2330,5163.49,4.94E-14,1,-4.94E-14,1,0,1,11.20398016,2.4882532,0.091127836,-1938.374644,-0.5159325,-845.2475482,0.628593334,0.849650291,0.494775495,18734.36218,0.643962746,24588.6258,2.177366419,0.221743703,0.489918708,-7088.418553,-0.262967823,-4715.733261,0.567058359,0.729750568,0.353229516,15546.72128,0.462632007,21139.32351
2406,A,7,umc1710,5165.59,0,1,-4.94E-14,1,0,1,10.98474389,2.708144878,0.344990742,-4.121804951,-0.79552661,-5558.251359,0.738720405,0.934179637,0.521883187,3.639630008,0.657749323,7110.857142,2.400758022,-0.001041571,0.332779138,-0.734325231,-0.117200658,-24415.40892,0.664389446,0.840479107,0.408495896,3.203403543,0.52388082,15474.52005
2407,A,7,umc1251,5167.19,0,1,0,1,0,1,11.38771635,2.454980692,0.040383406,-12.60878507,-0.593380235,-3187.1448,0.839322533,1.03986223,0.545197967,7.673469733,0.675909585,7818.213344,2.444913739,0.0509504,0.299552092,-7.602964086,-0.101654494,-13927.75943,0.763702587,0.951569322,0.448217219,9.397931046,0.566019647,11624.34518
2408,A,7,gpm450b,5167.36,-1.88E-12,1,1.83E-12,1,3.46E-13,1,11.52498459,2.167723747,-0.050186657,-25146.02166,-0.400322912,25143.42462,0.843206816,1.018701393,0.53985314,16692.16488,0.672098605,16692.16531,2.491280925,-0.092443963,0.277363218,-17300.34216,-0.061586699,17286.49372,0.661896684,0.806386813,0.385511014,17471.96721,0.484560347,17471.96889
2409,A,7,IDP4034,5168.79,-4.94E-14,1,1.48E-13,1,1.48E-13,1,10.97242473,2.738524327,0.179971511,1292.443203,-0.539452449,-4034.200333,0.946926949,1.105790575,0.582711287,1110.364303,0.704603463,2296.468177,2.505800795,-0.105350577,0.289109622,-3457.538011,-0.098092352,2769.99513,0.761897541,0.901542049,0.434583417,1814.280527,0.532594546,2549.873682
2410,A,7,asg32,5171.59,0,1,9.87E-14,1,9.87E-14,1,10.99572607,1.823828477,0.500835762,-19.49288414,-0.517113188,6303.191124,0.88698575,1.112202732,0.520094681,7.985540791,0.663942886,3641.761242,2.555092361,0.244644791,0.007341165,2.338685861,0.014828222,-18698.48563,0.69244319,0.863334679,0.405194563,3.692028485,0.513050302,7572.506573
2411,A,7,IDP828,5176.7,9.87E-14,1,9.87E-14,1,4.94E-14,1,10.4756084,3.425953279,0.597790009,2.501781937,-1.095006219,-7.971639541,1.163226527,1.310904506,0.649979339,1.726413915,0.76194392,3.961927121,3.35549057,-0.966350116,-0.396429501,-5.297191137,0.569699949,5.034881137,0.641625851,0.838953612,0.399405213,3.125647205,0.519906486,4.398625665
2412,A,7,IDP1642,5180.41,2.47E-13,1,0,1,0,1,10.46632921,3.431532205,0.604161751,5.192937971,-1.132642777,-14.76564728,1.162980727,1.292364336,0.650548899,3.485083178,0.759245308,6.608298501,3.355070115,-0.98909477,-0.396105028,-9.121056808,0.594256324,9.101786051,0.628247566,0.802375888,0.391525579,4.901005365,0.504551569,6.863678953
2413,A,7,ufg17,5182.59,4.94E-14,1,1.48E-13,1,1.48E-13,1,11.31949219,2.123056982,0.290145992,-2358.959385,-0.600310111,2509.577281,0.976535523,1.162013914,0.554273075,1973.653744,0.681226493,1988.448493,2.983581022,-0.368560037,-0.219959743,484.6573515,0.295549444,-876.5935647,0.567540209,0.725636644,0.338183737,1125.274492,0.440646753,1166.161246
2414,A,7,AY110023,5184.29,-4.94E-14,1,4.94E-14,1,4.94E-14,1,11.30657882,2.399598925,0.184089006,-5327.318557,-0.825777782,5493.055698,1.186409379,1.306511108,0.659816108,4369.220103,0.754321971,4392.439757,3.299352995,-0.642061399,-0.367896006,-1594.864563,0.534360825,380.5098623,0.608606331,0.758297889,0.372402839,2867.45237,0.46890712,2929.862916
2415,A,7,bnlg1666,5185.59,-4.94E-14,1,-1.97E-13,1,-1.48E-13,1,10.76560048,2.956555823,0.385731327,36.02112762,-0.847949554,-37.02165963,0.997681073,1.168510053,0.58613922,25.04634337,0.719648906,25.08684093,3.215475046,-0.692422419,-0.306657427,-26.69877888,0.452929821,22.97484669,0.554545851,0.732124936,0.361837718,33.55061105,0.475184232,33.62434104
2416,A,7,IDP3822,5186.87,-4.94E-14,1,1.97E-13,1,1.97E-13,1,10.76586039,3.313071118,0.384956277,58.83137849,-1.02335686,-12560.52963,0.997326044,1.18595015,0.585967945,39.86018078,0.715148273,9184.182209,3.215536933,-0.748040997,-0.306185021,-43.83134055,0.450754088,-2101.008533,0.570553454,0.781058701,0.372212211,55.28710626,0.493085527,8384.443565
2417,A,7,npi240a,5187.39,4.94E-14,1,0,1,0,1,10.74485518,2.963423424,0.386922393,489.0698786,-0.98211932,9621.111606,0.995284363,1.142294458,0.585073225,298.3237578,0.731536413,9096.411436,3.217534599,-0.775295739,-0.302885344,-332.5243465,0.542225768,-9122.232971,0.577202089,0.748866139,0.377592332,413.5979944,0.501691825,8485.326253
2418,A,7,gpm912c,5188.24,-4.94E-14,1,9.87E-14,1,1.48E-13,1,10.76276061,2.951133808,0.37756415,77.51331792,-0.677054018,-4467.186224,0.997857602,1.144226313,0.58736507,51.53538083,0.705111232,726.915612,3.216097259,-0.771327,-0.300369669,-56.98784224,0.436576585,-1959.543917,0.603276939,0.782917771,0.395242793,75.4613344,0.512910357,1398.008159
2419,A,7,npi263,5188.29,4.94E-14,1,-4.94E-14,1,0,1,10.76289133,2.945579492,0.377412291,74.34438326,-0.895735369,-47.37074921,0.997571375,1.144300316,0.587233952,49.39007915,0.712580257,71.90025541,3.215858211,-0.773720082,-0.30007166,-54.83652855,0.505162092,-145.6565706,0.58172821,0.754935201,0.381074114,69.83593943,0.495199535,126.9476586
2420,A,7,npi352,5194.99,0,1,-4.94E-14,1,-4.94E-14,1,11.09861401,2.490653526,0.059672735,521.2212555,-0.576832544,575.2639679,1.013004318,1.154664365,0.581719445,999.5936283,0.715090571,1196.014086,3.172353422,-0.754322562,-0.196109898,-305.3552942,0.42686505,-319.3902862,0.591099767,0.747708145,0.363602831,746.0255394,0.476811685,993.7013526
2421,A,7,gpm576b,5195.79,0,1,9.87E-14,1,4.94E-14,1,11.11016912,2.304814038,0.121323203,10391.24026,-0.498045429,-8934.131638,1.118599206,1.237194656,0.634970012,20074.3076,0.75239996,20088.88049,3.230584647,-0.64977249,-0.270191438,-9951.601125,0.474487271,6308.467667,0.712761358,0.875972839,0.436163224,19377.11809,0.552812732,19452.61941
2422,A,7,chr111,5196.44,1.48E-13,1,9.87E-14,1,1.48E-13,1,11.24676834,2.207859033,0.164239828,-215272.1116,-0.435860607,215471.3863,1.005843098,1.166675673,0.597342889,125040.5504,0.723625836,125043.1379,3.152687541,-0.60454759,-0.215027219,-98899.38478,0.334068571,95730.94983,0.623055292,0.7958481,0.397890166,150057.7501,0.513382355,150067.6594
2423,A,7,bnl8.29c,5197.39,-1.97E-13,1,9.87E-14,1,1.48E-13,1,11.24519808,2.237524655,0.164405745,-8.535002689,-0.466340616,90.69972436,1.005944172,1.164859258,0.597406311,4.934320149,0.723902013,106.3634862,3.152102068,-0.585827261,-0.215045843,-4.26519542,0.351040855,-346.9882621,0.614964832,0.785696609,0.392732906,5.93417063,0.508855084,197.7225204
2424,A,7,umc1029,5199.79,1.48E-13,1,-9.87E-14,1,-9.87E-14,1,11.24467178,2.212000673,0.164480758,-4.289417224,-0.421178645,45.8984675,1.005971691,1.166626169,0.597413124,2.685765881,0.725491942,167.1567915,3.151982389,-0.604800987,-0.21516665,-2.61317669,0.35564487,-726.4189365,0.614818295,0.785324097,0.392663733,3.152073869,0.509114868,340.9211563
2425,A,7,IDP1981,5202.52,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,10.70621702,3.080526916,0.433598031,180.1646872,-0.864052287,-522.604177,1.026472267,1.190654508,0.606003958,128.9026666,0.726063035,238.0537493,3.197093195,-0.720754755,-0.237601153,-319.3996402,0.358361487,315.4850665,0.637450888,0.83094127,0.406229334,184.2125618,0.527532773,257.2563417
2426,A,7,bcd349,5219.59,0,1,4.94E-14,1,4.94E-14,1,11.96361486,1.569517987,-0.277907117,-194.8636647,-0.223313881,201.2490051,0.659374775,0.896385951,0.460432375,143.8856603,0.609009335,143.9296606,2.26771685,0.138594187,0.225417206,71.77204815,-0.089185988,-71.34404355,0.544283492,0.725353527,0.339750381,50.67536151,0.452112896,50.73355
2427,A,7,umc1708,5226.49,-9.87E-14,1,4.94E-14,1,0,1,10.80716944,3.457276867,0.380795041,37.52995562,-1.336232747,-36.6913209,1.270885303,1.391512712,0.693202796,799.1733857,0.796236718,799.1850958,3.288907274,-0.908086868,-0.283182505,-467.5479763,0.469952616,463.0579823,0.794508226,0.963909337,0.46173762,719.5624576,0.578342483,719.5932251
2428,A,7,umc2332,5227.69,-4.94E-14,1,4.94E-14,1,4.94E-14,1,10.00476932,4.077137459,0.982887969,1264.272157,-1.835684722,-1354.068148,1.123665487,1.225810905,0.626365527,1694.901037,0.735515701,1892.263857,3.283578235,-0.99839257,-0.373617511,-1045.559425,0.641251516,988.3082155,0.631014567,0.775915143,0.38839786,1678.76851,0.495982562,1794.870005
2429,A,7,AY110439,5228.09,9.87E-14,1,1.48E-13,1,1.48E-13,1,10.00417116,3.814013826,0.979669918,2193.371776,-1.521008288,-2650.176631,1.129740251,1.230478348,0.627813159,3345.066327,0.737408516,3492.919486,3.289358303,-1.108646592,-0.37335014,-1878.069258,0.724492735,1720.922946,0.678154366,0.846285134,0.415829281,3418.293455,0.534404634,3521.512086
2430,A,7,ufg79,5228.49,4.94E-14,1,-1.48E-13,1,-1.48E-13,1,10.15746279,3.681290682,0.816337151,15357.84858,-1.369769128,-16429.3117,1.039028943,1.148381611,0.595604037,8427.947001,0.70752433,8693.245515,3.216794313,-1.031065627,-0.335776819,-5712.146335,0.688482562,5198.519765,0.639863793,0.815651323,0.406611286,11129.78664,0.524507891,11290.76964
2431,A,7,IDP1960,5230.6,4.94E-14,1,-4.94E-14,1,-4.94E-14,1,9.717118846,4.240789645,1.129075376,12767.35463,-1.944708199,-12000.40296,1.216730762,1.325645448,0.669435863,6533.263957,0.768808204,6542.777001,3.350142319,-1.117898591,-0.407050693,-14755.7921,0.671492999,14702.05547,0.613144746,0.768920181,0.372461998,7255.070809,0.475697075,7260.625045
